food_id,food_name,category,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,potassium_mg,vitamin_c_mg,iron_mg,calcium_mg,water_content_pct,glycemic_index,serving_size_g,country_of_origin,data_source,year_recorded
2406,Black Beans,Legumes,764.6,40.71,62.31,107.56,9.11,28.43,1000.7,504.1,33.13,7.06,102.5,88.0,51.0,74.5,Australia,NutritionData.self.com,2018
2407,Bell Pepper (Vo),Proteins,899.5,40.59,53.77,26.94,5.22,15.49,1630.9,291.0,89.37,13.14,410.9,74.9,4.0,144.8,Usa,USDA,2020
2408,Brown Rice (Mh),Oils,435.1,20.84,72.82,55.12,0.27,43.72,1169.4,499.3,183.29,2.64,152.5,43.6,54.0,121.6,Germany,Kaggle FoodDB,2019
2409,Garlic (Di),Grains,52.3,24.42,47.93,98.11,14.22,28.884999999999998,902.5,124.6,21.0,16.35,268.1,79.9,12.0,76.1,China,USDA,2020
2410,Cheddar Cheese,Fruits,456.04999999999995,49.13,40.26,5.71,10.77,31.72,1127.4,239.2,26.47,7.2,357.2,8.9,57.0,226.5,Australia,USDA,2020
2411,Bell Pepper,Dairy,445.7,40.78,41.93,8.96,8.82,49.12,437.1,548.3,180.37,6.12,180.3,50.5,63.0,285.4,China,NutritionData.self.com,2018
2412,Bell Pepper,Seafood,443.7,8.78,57.43,49.41,0.12,40.41,1111.9,991.9,188.87,16.28,494.4,23.7,103.0,188.3,China,FAO,2021
2413,Broccoli,Dairy,345.0,46.6,70.76,51.38,6.72,29.81,1427.4,439.9,64.33,10.05,50.4,42.2,41.0,69.5,Canada,FAO,2020
2414,Peas,Oils,549.0,20.93,68.37,69.18,0.76,50.66,1087.0,429.8,118.11,4.56,369.1,33.0,4.0,161.7,China,USDA,2024
2415,Tuna (Canned),Oils,199.6,28.58,61.5,23.29,12.56,4.89,929.8,615.5,20.41,0.45,244.4,17.1,29.0,243.7,Brazil,OpenFoodFacts,2022
2416,Green Beans,Oils,435.1,18.18,79.26,47.79,4.49,49.27,1880.8,232.6,90.08,18.25,327.5,74.6,3.0,139.6,China,Kaggle FoodDB,2018
2417,Lentils,Nuts & Seeds,553.7,48.83,12.77,58.59,17.35,31.56,1740.1,94.0,104.58,15.45,166.6,79.1,82.0,156.8,Canada,OpenFoodFacts,2020
2418,Tomato (Cw),Vegetables,761.0,39.73,65.69,34.79,11.95,36.2,633.2,1187.8,92.1,5.24,421.4,82.9,77.0,137.9,Australia,OpenFoodFacts,2018
2419,Shrimp,Nuts & Seeds,488.5,25.26,16.85,34.98,7.49,55.59,1421.0,527.6,184.05,9.92,468.7,71.4,64.0,127.7,Uk,NutritionData.self.com,2019
2420,Tofu,Vegetables,805.6,31.19,32.94,15.67,18.71,7.88,1566.2,15.2,36.11,17.1,468.9,47.5,52.5,24.0,Mexico,OpenFoodFacts,2023
2421,Green Beans,Vegetables,807.8,29.16,59.4,55.77,13.69,30.62,1271.8,279.0,16.01,8.89,418.0,98.3,41.0,44.8,China,USDA,2024
2422,Salmon (Xj),Grains,727.4,23.16,7.43,89.47,5.57,20.26,667.7,564.5,32.39,11.41,327.9,94.8,94.0,67.0,India,Kaggle FoodDB,2024
2423,Lentils (Mi),Grains,282.9,27.38,12.65,19.85,12.85,39.24,1303.7,1188.1,32.89,0.48,240.5,59.5,80.0,297.1,Usa,FAO,2023
2424,Corn (Fl),Seafood,577.5,16.38,37.95,53.92,13.49,24.08,1905.6,1027.5,102.61,3.66,283.4,11.7,91.0,276.8,Australia,USDA,2020
2425,Mushroom,Dairy,516.5,28.61,15.34,48.98,10.24,28.97,889.9,29.7,22.82,16.86,228.0,17.1,94.0,204.4,Uk,Kaggle FoodDB,2018
2426,Kale (Oc),Proteins,252.6,7.02,41.47,112.12,18.6,43.71,686.8,580.9,67.25,11.65,235.9,5.7,45.0,163.8,Usa,NutritionData.self.com,2019
2427,Black Beans,Dairy,140.8,24.99,48.21,48.84,6.06,31.52,1366.5,438.6,47.91,8.14,365.6,23.5,80.0,211.0,Brazil,FAO,2023
2428,Salmon (Hx),Nuts & Seeds,263.7,12.23,69.94,84.32,19.57,7.58,638.9,296.4,95.32,11.62,459.7,25.4,74.0,32.4,Usa,USDA,2018
2429,Egg (Tz),Oils,157.4,12.99,24.33,108.92,6.5,11.34,552.1,562.1,83.09,9.84,198.9,35.2,46.0,168.3,Australia,USDA,2023
2430,Quinoa,Vegetables,473.7,47.07,50.19,85.85,17.6,5.89,986.6,767.6,104.21,0.13,372.2,94.4,77.0,170.8,Canada,Kaggle FoodDB,2021
2431,Greek Yogurt,Legumes,611.0,2.56,39.825,29.25,0.69,55.18,1823.3,536.0,194.67,19.2,261.2,8.1,102.0,85.8,Canada,FAO,2022
2432,Cheddar Cheese (Sb),Fruits,395.0,16.71,16.02,0.07,16.89,54.37,1024.0,1198.3,114.7,6.18,308.7,9.9,9.0,46.2,India,Kaggle FoodDB,2023
2433,Almonds (Xd),Dairy,365.9,22.58,13.45,60.36,6.28,4.62,549.0,587.8,91.73,15.77,101.5,15.3,29.0,70.4,Canada,USDA,2019
2434,Mango,Grains,496.2,4.0,7.55,98.59,3.73,34.8,1173.5,675.7,112.2,12.68,96.7,13.6,58.0,134.1,China,NutritionData.self.com,2021
2435,Carrot,Oils,92.4,38.62,7.27,81.8,8.06,36.13,1988.4,441.9,173.3,19.29,215.6,17.0,104.0,204.3,Brazil,FAO,2023
2436,Onion,Fruits,401.7,2.79,16.09,69.05,3.22,34.67,863.0,559.1,175.77,9.36,92.3,47.9,46.0,59.2,Nigeria,FAO,2021
2437,Turkey Breast (Qe),Proteins,856.7,2.91,32.95,58.62,6.28,49.93,1299.6,265.2,144.41,12.68,456.1,86.5,76.0,52.6,China,USDA,2021
2438,Black Beans (Ny),Legumes,198.0,39.06,69.99,4.69,16.81,28.43,532.6,1104.6,122.73,3.23,89.3,21.2,38.0,276.7,Mexico,OpenFoodFacts,2023
2439,Cucumber,Nuts & Seeds,597.4,25.035,1.19,37.45,12.19,35.55,199.8,102.3,42.53,9.92,289.5,87.2,10.0,197.9,Mexico,OpenFoodFacts,2020
2440,Bell Pepper,Grains,37.7,28.68,45.75,55.26,6.68,5.09,1052.8000000000002,846.1,19.39,13.68,131.8,51.7,6.0,149.5,Canada,NutritionData.self.com,2018
2441,Onion (Dd),Vegetables,491.3,7.55,67.93,13.55,12.36,24.48,935.2,371.4,18.77,2.19,431.8,88.2,49.0,213.7,India,FAO,2024
2442,Milk (Whole) (Ha),Grains,233.4,42.03,60.41,63.71,7.02,54.22,301.9,6.6,50.39,4.55,360.0,19.1,12.0,298.6,Canada,USDA,2023
2443,Tomato,Fruits,381.9,5.28,54.27,43.71,17.77,23.65,701.7,1171.1,154.0,9.62,280.7,90.3,28.0,56.7,India,USDA,2022
2444,Cucumber,Oils,435.1,15.85,45.86,86.92,1.0,29.98,211.5,119.1,119.52,9.53,224.9,98.0,18.0,258.9,Canada,OpenFoodFacts,2019
2445,Beef (Lean),Proteins,120.2,39.49,13.79,0.14,19.49,53.9,943.9,883.7,35.41,19.74,52.8,24.4,92.0,125.4,Mexico,Kaggle FoodDB,2024
2446,Shrimp (Um),Proteins,473.2,23.465000000000003,40.33,34.33,10.385000000000002,12.26,567.4,733.6,9.03,9.76,461.6,32.6,23.0,10.7,India,OpenFoodFacts,2023
2447,Onion (Zt),Legumes,528.3,41.8,14.18,59.39,11.83,26.65,366.4,777.8,156.67,10.29,166.0,52.4,62.0,278.5,Usa,USDA,2018
2448,Egg (Sr),Dairy,282.3,22.56,32.32,33.45,9.37,22.38,918.9,277.6,70.44,15.26,28.5,43.8,85.0,175.5,Usa,NutritionData.self.com,2021
2449,Pork Loin (Al),Nuts & Seeds,716.6,1.42,68.32,62.72,10.81,38.95,386.2,46.9,51.87,14.74,128.4,36.9,13.0,278.4,Canada,FAO,2020
2450,Chicken Breast,Oils,435.1,25.75,64.37,42.54,10.89,16.31,1746.4,587.1,161.91,5.74,219.8,77.6,46.0,195.5,Brazil,OpenFoodFacts,2018
2451,Tuna (Canned),Fruits,264.2,25.21,19.75,60.989999999999995,19.49,50.03,1789.6,1105.0,82.975,16.19,89.6,60.0,59.0,221.7,Usa,OpenFoodFacts,2023
2452,Avocado (Dz),Seafood,457.15,48.3,47.59,111.38,13.93,54.57,1421.4,281.6,128.57,13.42,211.8,82.8,10.0,166.7,Usa,Kaggle FoodDB,2022
2453,Turkey Breast (Xc),Nuts & Seeds,119.9,5.71,76.25,77.24,15.76,15.61,505.5,1159.9,59.15,11.09,200.4,25.1,102.0,230.6,Uk,NutritionData.self.com,2022
2454,Peas,Proteins,509.4,27.73,68.49,61.61,11.195,43.03,1423.9,206.4,120.06,1.03,123.1,66.7,97.0,120.2,India,Kaggle FoodDB,2024
2455,Shrimp,Legumes,507.7,11.56,5.2,34.27,10.27,44.84,1398.3,1067.1,167.59,4.21,451.6,45.1,103.0,44.8,India,Kaggle FoodDB,2020
2456,Zucchini,Legumes,245.7,19.24,35.83,79.37,10.27,59.97,975.7,1185.2,49.5,15.48,48.1,65.8,9.0,201.3,Nigeria,Kaggle FoodDB,2020
2457,Bell Pepper (At),Legumes,523.4,21.57,47.16,65.69,10.27,38.44,20.5,391.4,112.63,8.71,114.7,10.8,19.0,252.6,India,OpenFoodFacts,2018
2458,Quinoa (Dn),Seafood,478.3,46.59,8.89,51.28,8.73,39.92,1299.6,1070.3,126.61,12.63,490.7,1.2,18.0,94.0,Usa,FAO,2019
2459,Corn,Oils,478.4,24.78,34.8,101.44,4.75,57.63,653.6,898.5,90.55000000000001,9.6,249.2,47.7,20.0,124.0,Brazil,USDA,2024
2460,Peas,Seafood,528.5,29.58,69.69,46.55,16.43,33.78,1776.6,605.4,0.84,15.31,282.9,56.7,5.0,173.9,Australia,NutritionData.self.com,2020
2461,Apple,Fruits,334.1,37.12,71.12,92.74,13.35,1.31,233.9,1020.6,62.46,4.52,473.4,55.3,50.0,133.5,Mexico,FAO,2019
2462,Lamb,Fruits,578.4,2.28,69.84,27.76,12.22,18.67,247.3,313.0,42.58,15.51,432.4,46.3,40.0,18.9,Brazil,FAO,2022
2463,Kale,Oils,821.5,2.18,33.85,37.98,0.69,54.12,765.3,1129.6,194.25,18.48,120.0,83.5,90.0,89.7,Canada,USDA,2022
2464,Salmon (Ki),Nuts & Seeds,488.4,6.93,77.19,83.03,6.52,8.62,975.9,301.6,29.25,11.71,165.0,87.6,97.0,63.6,Usa,FAO,2018
2465,Spinach,Legumes,778.0,33.27,55.52,66.035,1.86,36.78,1838.4,290.6,73.71,18.8,330.6,26.0,53.0,195.0,Uk,FAO,2024
2466,Almonds,Oils,825.1,44.34,46.0,108.19,6.69,32.295,1621.0,1095.7,84.23,0.13,227.9,80.2,80.0,282.7,Nigeria,NutritionData.self.com,2022
2467,Beef (Lean) (Wa),Seafood,265.2,15.85,16.67,115.99,6.31,36.54,1827.4,825.3,63.3,2.11,405.1,85.0,27.0,219.0,India,OpenFoodFacts,2022
2468,Bell Pepper (Tb),Proteins,594.8,11.48,5.81,26.68,17.54,4.42,1340.6,288.3,22.06,2.03,91.6,93.7,89.0,198.8,Germany,Kaggle FoodDB,2022
2469,Almonds,Vegetables,590.4,14.89,75.91,3.87,19.75,48.04,1019.8,672.8,135.35,13.15,416.2,62.8,32.0,264.1,Australia,FAO,2020
2470,Almonds,Oils,708.0,21.97,61.12,41.4,4.22,45.41,937.95,598.7,167.04,4.56,293.2,49.8,45.0,298.5,Nigeria,USDA,2020
2471,Onion,Legumes,461.3,5.31,33.95,69.73,0.61,26.41,1185.5,729.5,34.64,1.12,424.0,33.1,8.0,80.3,Usa,USDA,2018
2472,Pork Loin (Pa),Proteins,543.1,37.0,37.849999999999994,80.0,3.68,16.17,834.0,1141.8,186.24,18.7,246.5,78.3,7.0,148.1,Canada,Kaggle FoodDB,2021
2473,Broccoli,Fruits,456.04999999999995,34.38,3.05,86.89,16.11,3.91,57.2,737.2,35.31,11.1,155.4,10.5,75.0,61.1,Australia,Kaggle FoodDB,2021
2474,Green Beans,Seafood,200.7,23.665,74.21,17.73,14.88,14.37,1805.7,492.7,54.6,15.3,27.1,31.6,36.0,274.5,Brazil,Kaggle FoodDB,2018
2475,Beef (Lean) (Pf),Dairy,495.5,12.31,2.3,28.84,6.99,53.79,1262.1,276.1,130.89,5.12,193.4,91.9,13.0,259.7,Canada,USDA,2019
2476,Egg,Dairy,280.8,47.47,21.41,32.13,2.66,37.45,750.1,667.1,199.0,0.24,244.6,51.2,49.0,177.3,Uk,FAO,2021
2477,Brown Rice,Proteins,297.6,14.43,24.48,46.13,10.41,34.78,1350.0,843.2,154.87,6.39,390.3,73.3,74.0,252.0,Uk,Kaggle FoodDB,2024
2478,Egg (Ji),Dairy,679.1,17.54,57.25,119.58,7.61,41.36,981.1,713.5,0.37,11.44,230.6,19.7,17.0,218.0,China,FAO,2020
2479,Orange,Vegetables,28.6,35.71,42.46,55.65,16.92,25.29,1059.3,61.2,35.01,19.56,236.0,10.1,44.0,275.8,Brazil,USDA,2018
2480,Apple (Rk),Legumes,553.0,0.63,39.825,80.56,18.05,27.16,512.9,733.5,66.3,1.13,12.3,18.5,71.0,261.3,Mexico,FAO,2020
2481,Tofu,Seafood,554.0,6.84,13.39,17.75,16.4,17.08,1910.4,323.6,45.96,2.83,385.6,48.9,65.0,75.4,India,USDA,2024
2482,Oats,Nuts & Seeds,25.3,1.25,10.98,26.06,15.96,34.7,1953.2,1166.3,45.94,17.71,14.7,67.7,101.0,27.3,China,FAO,2020
2483,Quinoa,Legumes,132.7,18.4,47.1,71.1,13.86,9.71,964.1,1155.8,170.72,1.51,195.4,1.6,11.0,251.6,Canada,NutritionData.self.com,2024
2484,Salmon,Legumes,470.3,3.87,73.94,59.39,18.59,23.19,42.4,458.3,133.78,10.76,263.7,13.8,105.0,105.9,Canada,USDA,2023
2485,Olive Oil,Vegetables,49.9,4.56,76.24,62.28,18.88,9.44,1710.6,124.7,19.16,9.7,268.3,71.2,109.0,13.1,Canada,Kaggle FoodDB,2021
2486,Apple,Seafood,335.6,46.4,16.39,39.84,3.35,35.25,1028.4499999999998,751.1,160.45,17.84,461.9,5.6,45.0,212.4,Usa,FAO,2018
2487,Egg,Seafood,180.3,47.54,35.41,23.71,19.38,20.34,1028.4499999999998,132.0,116.33,3.73,266.95,80.8,41.0,71.0,Uk,FAO,2022
2488,Spinach,Proteins,893.8,20.52,34.83,9.89,10.385000000000002,48.26,1582.7,310.3,162.92,18.51,285.8,11.0,13.0,114.7,Brazil,Kaggle FoodDB,2022
2489,Peas,Vegetables,137.0,46.3,37.54,106.21,11.67,9.04,1379.2,935.7,177.07,10.25,270.9,69.5,25.0,103.8,Usa,Kaggle FoodDB,2019
2490,Quinoa (Sq),Oils,286.8,43.26,46.43,59.76,13.41,28.41,242.1,1078.6,139.79,0.87,367.6,39.7,23.0,247.5,China,FAO,2018
2491,Spinach (Et),Seafood,453.8,25.16,6.99,107.2,7.35,43.82,1567.0,103.6,102.61,0.8,459.3,87.6,52.0,44.3,Canada,Kaggle FoodDB,2022
2492,Broccoli (Hm),Legumes,175.8,25.92,15.78,81.76,10.27,20.02,777.3,429.3,195.61,0.82,488.3,20.8,9.0,203.0,Nigeria,FAO,2018
2493,Peas (Qk),Dairy,495.5,22.83,54.4,9.36,6.57,38.93,928.3,100.9,175.39,16.37,390.6,88.9,98.0,250.2,Mexico,NutritionData.self.com,2021
2494,Tuna (Canned),Nuts & Seeds,461.1,41.99,45.24,79.64,19.83,21.94,1255.1,519.9,105.58,13.08,455.8,31.9,93.0,154.4,India,FAO,2018
2495,Blueberries (Wm),Dairy,613.2,34.44,10.97,35.27,18.33,8.14,1614.5,37.7,111.39,10.36,195.2,26.4,22.0,269.4,Usa,FAO,2023
2496,Black Beans,Legumes,453.2,45.62,34.65,50.43,1.57,11.22,208.8,1048.6,58.16,14.51,68.2,24.0,95.0,16.8,Uk,Kaggle FoodDB,2020
2497,Garlic,Fruits,351.7,22.83,15.61,51.38,4.26,51.13,1201.7,1015.6,16.37,11.47,299.0,20.5,34.0,74.9,Uk,FAO,2023
2498,Pineapple (Lh),Oils,332.1,24.35,5.78,19.27,16.49,39.08,1405.0,802.9,85.63,4.09,499.8,94.6,67.0,231.4,Germany,OpenFoodFacts,2019
2499,Mushroom,Seafood,258.8,10.55,55.64,21.92,10.44,4.44,1935.7,609.5,196.91,17.05,395.7,40.0,55.0,267.5,Usa,NutritionData.self.com,2021
2500,Spinach,Proteins,180.1,11.73,60.28,111.04,17.93,48.17,632.4,169.6,169.54,0.36,74.2,41.4,30.0,81.6,Canada,USDA,2024
2501,Kale,Dairy,745.7,23.37,36.485,54.22,15.67,25.69,189.6,252.6,47.94,1.69,375.5,67.3,79.0,87.6,Germany,USDA,2020
2502,Apple (Lt),Fruits,140.4,38.28,55.89,86.06,6.27,41.94,875.6,872.1,153.52,2.31,308.3,70.2,95.0,192.4,India,FAO,2022
2503,Greek Yogurt,Legumes,618.6,9.58,30.575,41.99,0.45,14.13,992.9,452.5,29.25,17.65,497.8,17.8,21.0,35.9,Usa,Kaggle FoodDB,2020
2504,Banana,Nuts & Seeds,553.4,32.51,49.0,62.72,1.25,41.42,1285.1,211.3,91.14,2.76,414.8,65.6,53.0,248.2,China,Kaggle FoodDB,2022
2505,White Rice,Dairy,328.1,43.73,79.15,102.33,12.76,13.79,155.6,876.5,105.82,2.9,219.4,97.4,49.0,296.1,Mexico,USDA,2022
2506,Milk (Whole) (Rm),Nuts & Seeds,91.3,27.03,25.92,108.91,8.81,48.97,427.0,367.6,101.11,19.74,218.3,38.0,30.0,128.7,Uk,FAO,2019
2507,Lamb,Seafood,660.8,11.37,66.71,40.01,6.01,40.05,929.8,683.0,101.77,9.57,7.4,75.5,47.0,87.3,Nigeria,Kaggle FoodDB,2018
2508,Zucchini,Seafood,457.15,7.61,52.79,42.51,15.51,42.5,686.7,281.5,36.93,6.7,371.9,23.8,7.0,294.0,Brazil,FAO,2020
2509,Banana,Dairy,298.9,36.05,42.68,97.19,2.14,35.26,695.3,562.1,101.165,6.52,178.9,43.4,3.0,141.6,India,OpenFoodFacts,2024
2510,Orange (Nl),Seafood,457.15,14.35,28.2,95.05,12.17,40.07,921.5,238.6,99.72,4.85,23.5,95.2,63.0,177.3,China,USDA,2024
2511,Broccoli,Nuts & Seeds,461.1,17.42,25.34,52.61,13.38,6.53,1603.9,697.7,59.94,16.19,190.7,28.8,18.0,42.3,Australia,OpenFoodFacts,2018
2512,Quinoa,Grains,556.8,20.8,68.99,112.62,7.82,50.51,345.0,266.8,150.08,0.67,370.1,67.3,59.0,140.3,Usa,NutritionData.self.com,2024
2513,Greek Yogurt,Nuts & Seeds,458.5,24.95,7.47,105.07,10.285,28.45,1239.1,744.0,75.14,3.66,406.2,18.5,98.0,101.0,India,FAO,2020
2514,Cottage Cheese,Oils,684.0,48.55,1.39,107.64,5.61,40.49,205.4,65.8,165.23,10.13,172.9,0.4,55.0,136.4,Brazil,FAO,2020
2515,Avocado,Seafood,79.5,6.54,28.12,72.21,9.79,35.17,757.7,934.0,162.5,5.12,184.9,54.2,96.0,20.0,Mexico,OpenFoodFacts,2021
2516,Avocado,Seafood,212.1,27.63,10.51,93.42,1.22,41.69,1428.8,598.0,21.27,14.58,37.4,57.7,93.0,94.8,Germany,USDA,2018
2517,Bread (Whole Wheat),Proteins,392.9,41.18,10.16,32.3,11.14,23.55,1456.6,171.8,140.61,2.65,195.7,69.0,53.0,288.6,Uk,Kaggle FoodDB,2024
2518,Apple,Oils,819.2,47.05,68.51,92.17,8.25,30.38,952.3,1143.5,114.42,2.74,147.4,79.7,100.0,81.1,Nigeria,Kaggle FoodDB,2022
2519,Almonds (Km),Vegetables,422.8,29.63,73.36,119.38,8.7,44.4,490.4,208.2,126.92,12.61,140.4,69.7,61.0,242.5,Uk,OpenFoodFacts,2021
2520,Brown Rice (Rt),Grains,261.2,20.62,49.79,52.33,16.31,24.34,1640.7,810.3,46.52,2.32,105.6,15.0,30.0,243.4,Mexico,OpenFoodFacts,2024
2521,White Rice,Dairy,712.0,22.42,79.69,66.8,18.26,22.96,1832.2,939.4,56.08,17.13,448.8,23.2,108.0,82.6,Mexico,Kaggle FoodDB,2024
2522,Strawberry (Os),Legumes,508.6,18.23,69.98,61.3,4.46,43.61,711.1,963.9,173.62,15.51,216.8,59.9,103.0,24.3,Usa,USDA,2019
2523,Garlic,Nuts & Seeds,880.0,5.44,66.0,55.04,10.82,18.87,396.0,7.7,95.96,3.07,332.8,53.9,76.0,84.8,Usa,OpenFoodFacts,2021
2524,Celery,Legumes,458.1,1.02,23.11,93.64,12.48,14.45,703.4,286.6,88.1,1.94,146.4,29.4,74.0,129.8,Brazil,FAO,2018
2525,Cottage Cheese (Pu),Fruits,456.04999999999995,40.64,77.61,115.86,0.57,46.83,631.6,919.5,137.98,19.8,303.5,46.8,67.0,115.0,Mexico,Kaggle FoodDB,2019
2526,Tuna (Canned),Dairy,201.3,41.53,16.42,29.22,9.37,40.81,912.4,985.2,129.02,19.68,61.1,35.5,20.0,195.1,Uk,Kaggle FoodDB,2024
2527,Kale,Vegetables,548.35,39.65,77.94,2.61,12.39,20.04,1564.7,725.0,121.78,2.07,365.2,93.0,64.0,184.9,Nigeria,FAO,2019
2528,Onion,Fruits,214.4,20.59,64.03,66.18,13.03,47.67,1997.2,157.5,104.68,8.14,29.1,68.8,35.0,149.2,Mexico,FAO,2022
2529,Watermelon,Oils,220.0,20.6,33.26,47.41,14.52,4.6,1021.9,1074.5,110.15,14.53,162.2,82.3,87.0,139.8,Uk,FAO,2021
2530,Spinach,Seafood,457.15,1.05,42.365,77.63,6.44,40.59,276.3,250.9,79.62,9.42,447.5,84.4,97.0,57.0,Nigeria,USDA,2018
2531,Banana,Seafood,876.2,29.21,56.54,17.71,4.56,28.66,1699.9,1115.4,92.29,14.28,35.2,72.4,55.0,297.8,Germany,NutritionData.self.com,2021
2532,Mushroom,Nuts & Seeds,445.9,31.38,30.16,52.66,2.73,38.72,1090.0,791.5,95.32,0.0,457.4,19.0,7.0,11.7,China,NutritionData.self.com,2020
2533,Olive Oil,Grains,77.1,31.94,19.1,95.45,5.62,30.47,199.0,18.4,12.46,5.58,476.3,35.4,52.5,61.4,Usa,OpenFoodFacts,2020
2534,Cucumber (Je),Fruits,364.8,24.165,2.93,91.9,2.72,27.3,1410.1,1143.5,70.75,12.3,237.8,27.6,61.0,16.8,India,Kaggle FoodDB,2023
2535,Tomato,Vegetables,588.2,2.47,52.48,82.35,18.75,16.84,835.0,140.7,66.1,12.28,431.0,80.4,18.0,81.3,Nigeria,Kaggle FoodDB,2021
2536,Watermelon,Dairy,604.1,24.99,67.17,105.52,9.37,32.48,1672.5,180.3,141.72,2.41,136.9,93.7,9.0,248.8,India,FAO,2019
2537,Cottage Cheese (Jw),Legumes,471.1,25.12,8.46,99.9,3.4,28.43,1441.8,516.1,103.09,14.58,45.2,8.0,95.0,262.8,Mexico,USDA,2024
2538,Shrimp (Vz),Seafood,531.5,20.33,42.365,84.9,13.27,32.18,389.5,1055.5,181.3,2.73,266.95,8.7,62.0,177.2,Brazil,Kaggle FoodDB,2024
2539,Oats,Oils,596.6,40.13,1.45,60.81,16.65,10.14,1298.4,497.7,90.55000000000001,10.9,445.4,84.0,66.0,69.5,China,Kaggle FoodDB,2020
2540,Bell Pepper,Legumes,639.3,36.61,13.47,52.65,14.19,18.83,1114.5,550.7,85.44,18.63,364.5,8.7,101.0,100.3,Nigeria,USDA,2020
2541,Sweet Potato (Nu),Nuts & Seeds,559.7,38.54,13.89,19.14,10.285,1.83,1812.5,402.9,167.0,2.35,239.1,55.5,97.0,226.7,Uk,OpenFoodFacts,2023
2542,Pineapple (Df),Fruits,456.04999999999995,49.47,42.91,50.0,3.65,21.02,1326.9,322.1,98.905,18.16,15.2,73.2,97.0,116.5,Nigeria,OpenFoodFacts,2021
2543,Tofu,Fruits,375.2,35.28,67.17,7.33,16.84,42.83,1460.3,643.9,19.77,14.34,499.8,89.4,25.0,231.5,Nigeria,Kaggle FoodDB,2024
2544,Orange,Oils,657.8,43.7,20.37,97.19,4.07,5.47,711.9,390.5,152.31,5.63,15.0,64.3,50.5,151.3,Mexico,USDA,2020
2545,Orange,Nuts & Seeds,90.6,7.03,52.29,66.17,4.29,33.16,733.1,1096.7,111.06,4.39,249.6,87.7,72.0,227.7,Mexico,FAO,2022
2546,Egg (Gh),Fruits,475.4,2.62,25.16,2.77,15.7,10.83,1477.4,81.1,132.5,10.99,259.0,25.8,48.0,213.3,Mexico,FAO,2019
2547,Quinoa,Dairy,867.1,48.11,4.28,1.49,18.98,55.19,1237.8,319.3,61.46,11.79,185.5,40.9,92.0,279.9,Uk,Kaggle FoodDB,2023
2548,Cucumber,Nuts & Seeds,338.4,2.77,79.19,43.25,8.32,23.73,663.0,1142.1,159.96,5.59,159.9,94.9,49.0,37.8,Australia,OpenFoodFacts,2022
2549,Chicken Breast,Oils,378.6,12.7,54.39,59.29,8.94,33.52,1090.5,334.7,102.43,19.71,483.2,24.2,107.0,110.6,Mexico,NutritionData.self.com,2023
2550,Sweet Potato,Proteins,54.6,19.34,74.04,116.04,10.385000000000002,5.82,894.3,158.2,76.54,12.32,430.3,49.9,31.0,285.3,Canada,NutritionData.self.com,2023
2551,Pineapple,Dairy,495.5,35.71,48.68,45.82,10.17,11.65,1093.3,618.1,48.08,9.76,31.9,59.7,13.0,215.2,China,Kaggle FoodDB,2023
2552,Sweet Potato,Vegetables,679.0,29.09,12.32,35.33,13.96,8.86,1299.6,113.4,96.045,3.29,437.2,42.2,60.0,171.5,China,Kaggle FoodDB,2022
2553,Turkey Breast (Tg),Oils,819.1,28.3,40.825,99.5,10.11,59.55,1355.5,347.0,135.96,2.08,197.0,93.5,83.0,48.0,Brazil,OpenFoodFacts,2023
2554,Watermelon,Vegetables,878.8,0.17,31.94,81.83,7.36,40.32,20.8,306.4,6.55,15.75,348.1,24.8,52.5,224.2,Mexico,Kaggle FoodDB,2023
2555,Bread (Whole Wheat) (Ti),Grains,78.5,34.84,27.12,63.71,9.815000000000001,58.43,1090.5,928.4,18.95,2.46,367.3,67.5,59.0,199.2,Usa,USDA,2019
2556,Garlic (Ak),Dairy,742.7,28.04,5.69,29.72,12.46,19.4,1994.9,319.5,145.71,15.14,268.4,12.8,49.0,244.2,Germany,USDA,2022
2557,Egg,Legumes,430.2,19.26,0.14,20.99,5.74,6.75,434.0,137.8,137.81,15.45,248.7,97.1,56.0,152.4,Australia,Kaggle FoodDB,2021
2558,Peas,Grains,629.4,18.53,4.36,67.34,9.13,24.41,779.9,284.6,173.12,19.09,174.0,12.8,52.5,286.5,Uk,USDA,2023
2559,Tuna (Canned) (Gc),Dairy,398.1,24.73,27.82,88.95,13.66,28.01,702.9,29.7,81.33,14.05,492.3,92.9,27.0,294.0,Mexico,USDA,2020
2560,Zucchini,Proteins,440.1,17.18,9.7,12.74,16.11,27.04,1080.2,764.5,79.92,5.12,351.3,70.3,2.0,290.5,Canada,FAO,2020
2561,Peanut Butter (Tf),Legumes,469.3,10.26,31.53,91.1,7.55,49.55,1324.4,532.1,3.07,10.04,280.6,44.0,54.0,177.5,Mexico,NutritionData.self.com,2019
2562,Cottage Cheese,Vegetables,530.6,38.6,70.67,71.05,17.69,31.82,508.8,402.7,132.11,9.7,270.9,47.5,52.5,274.3,Canada,FAO,2021
2563,White Rice (Lc),Nuts & Seeds,332.8,28.34,78.35,87.24,1.51,17.75,1377.6,895.9,154.0,14.39,249.6,34.7,11.0,109.1,Uk,Kaggle FoodDB,2023
